datetime,open,high,low,close,volume,Market Cap
2015/12/13,431.66,441.68,426.27,433.75,55.0506,6454430000
2015/12/12,452.33,469.1,410.74,435,131.969,6761730000
2015/12/11,415.28,451.94,415.28,451.94,110.944,6206150000
2015/12/10,417.99,419.51,411.55,415.48,52.1389,6244360000
2015/12/9,414.44,423.12,406.29,417.56,90.9172,6189620000
2015/12/8,395.75,415.56,389.95,415.56,57.8014,5908810000
2015/12/7,389.98,399.97,385.41,395.54,63.4558,5821140000
2015/12/6,389.56,402.81,387.09,388.78,77.762,5813290000
2015/12/5,363.72,389.79,363.23,388.95,66.2822,5426180000
2015/12/4,361.26,363.52,355.76,363.18,35.7841,5388110000
2015/12/3,359.33,370.27,357.41,361.05,50.7149,5358040000
2015/12/2,361.85,362.23,349.46,359.19,54.1605,5394070000
2015/12/1,377.41,378.93,356.56,362.49,60.4522,5624580000
2015/11/30,371.44,382.36,370.38,377.32,71.7016,5534000000
2015/11/29,357.47,371.94,355.67,371.29,40.4093,5324610000
2015/11/28,357.14,359.54,352.17,357.38,36.8166,5318300000
2015/11/27,351.86,363.59,347.87,358.04,55.1791,5238500000
2015/11/26,328.3,366.76,328.23,352.68,106.105,4886330000
2015/11/25,320.05,329.13,316.77,328.21,41.6669,4762230000
2015/11/24,323.01,323.06,318.12,320.05,29.3626,4805160000
2015/11/23,324.35,325.12,321.29,323.05,27.4789,4823700000
2015/11/22,326.98,327.01,321.26,324.54,23.4394,4861340000
2015/11/21,322.09,328.16,319.6,326.93,28.2005,4787340000
2015/11/20,326.41,326.47,312.22,322.02,53.1529,4850170000
2015/11/19,334.68,335.33,325.27,326.15,45.0111,4971880000
2015/11/18,334.59,336.53,330.64,334.59,43.7838,4969330000
2015/11/17,330.36,338.35,329.61,335.09,51.0016,4905260000
2015/11/16,319.74,331.63,315.9,330.75,47.9801,4746070000
2015/11/15,333.05,334.66,317.49,320.17,44.2131,4942420000
2015/11/14,336.62,338.18,329.97,332.91,38.612,4994250000
2015/11/13,338.5,340.91,326.07,336.75,52.003,5020700000
2015/11/12,314.08,345.08,313.36,338.15,78.4778,4657240000
2015/11/11,339.82,340.58,301,311.08,107.07,5037510000
2015/11/10,379.98,381.39,329.11,336.82,95.7979,5631520000
2015/11/9,374.32,385.28,362.89,380.26,68.2244,5546240000
2015/11/8,384.28,389.89,368.7,373.37,51.8176,5692390000
2015/11/7,374.27,390.59,372.43,386.48,56.6251,5542680000
2015/11/6,388.05,395.84,354.02,374.47,122.687,5745320000
2015/11/5,408.08,447.56,374.58,386.35,151.825,6040410000
2015/11/4,403.66,495.56,380.55,411.56,263.9,5973510000
2015/11/3,361.87,417.9,357.65,403.42,206.162,5353680000
2015/11/2,325.94,365.36,323.21,361.19,101.918,4820850000
2015/11/1,315,327.47,311.88,325.43,37.0011,4657890000
2015/10/31,328.51,332.78,309.25,314.17,48.5981,4856410000
2015/10/30,313.94,334.17,313.94,328.01,78.305,4639690000
2015/10/29,304.32,318.17,301.82,313.86,64.4959,4496390000
2015/10/28,293.7,306.33,293.7,304.62,50.8081,4338430000
2015/10/27,285.18,296.21,285.01,293.79,46.3318,4211500000
2015/10/26,283.63,285.3,280.51,285.3,32.1088,4187410000
2015/10/25,281.44,294.06,281.44,283.68,45.7171,4154100000
2015/10/24,276.5,281.71,276.5,281.65,25.9424,4080140000
2015/10/23,273.65,278.68,273.54,276.5,29.4425,4037010000
2015/10/22,266.5,276.51,266.13,274.02,37.8086,3930500000
2015/10/21,269.31,270.77,263.84,266.27,25.6373,3970980000
2015/10/20,263.57,270.83,263.23,269.46,30.8898,3885570000
2015/10/19,261.86,264.82,260.95,263.44,25.2588,3859270000
2015/10/18,270.91,271.67,260.78,261.64,22.4343,3991620000
2015/10/17,262.75,273.58,262.37,270.64,43.1996,3870490000
2015/10/16,254.3,266.13,253.93,262.87,35.9015,3745090000
2015/10/15,252.11,255.96,252.05,254.32,25.2235,3711800000
2015/10/14,249.49,254.28,248.9,251.99,27.4626,3672370000
2015/10/13,245.2,250.24,243.76,249.51,28.1985,3608340000
2015/10/12,246.88,247.45,245.18,245.31,17.3883,3632110000
2015/10/11,244.74,247.24,244.15,247.05,16.8273,3599840000
2015/10/10,243.74,245.32,243.07,244.94,15.9127,3584120000
2015/10/9,242.5,244.23,242.12,243.93,17.3531,3565090000
2015/10/8,243.07,244.25,242.18,242.3,18.5153,3572730000
2015/10/7,246.17,246.68,242.59,242.97,22.9992,3617400000
2015/10/6,240.36,246.94,240.14,246.06,27.5351,3531230000
2015/10/5,238.15,240.38,237.03,240.38,23.3359,3497740000
2015/10/4,238.53,238.97,237.94,238.26,12.999,3502460000
2015/10/3,237.2,239.31,236.94,238.73,16.4827,3482100000
2015/10/2,237.26,238.54,236.6,237.29,19.6779,3482190000
2015/10/1,236,238.44,235.62,237.55,20.4888,3462800000
2015/9/30,236.64,237.73,235.63,236.06,19.7435,3471280000
2015/9/29,239.02,239.8,235.93,236.69,22.6913,3505090000
2015/9/28,232.84,239.34,232.47,239.14,24.713,3413630000
2015/9/27,234.14,234.53,232.48,232.76,14.1799,3431860000
2015/9/26,235.08,235.4,233.36,234.34,13.7241,3444730000
2015/9/25,234.36,237.43,233.68,235.14,22.3636,3433300000
2015/9/24,230.36,235.65,230.29,234.53,25.0978,3373850000
2015/9/23,230.94,231.84,229.59,230.28,17.2541,3381390000
2015/9/22,226.97,232.39,225.12,230.62,25.0093,3322420000
2015/9/21,231.22,231.22,226.52,227.09,19.6788,3383840000
2015/9/20,231.4,232.37,230.91,231.21,14.4447,3385770000
2015/9/19,232.86,233.21,231.09,231.49,12.7126,3406390000
2015/9/18,233.52,234.35,232.19,232.97,20.2422,3415440000
2015/9/17,229.08,230.28,228.93,229.81,18.9354,3349390000
2015/9/16,230.25,231.22,227.4,229.09,20.1442,3365740000
2015/9/15,230.49,259.18,229.82,230.3,19.1778,3368360000
2015/9/14,230.61,232.44,227.96,230.64,20.9978,3369190000
2015/9/13,235.24,235.94,229.33,230.51,18.4788,3435990000
2015/9/12,239.85,240.12,234.75,235.23,17.9626,3502520000
2015/9/11,238.33,241.17,238.33,240.11,19.2247,3479310000
2015/9/10,238.34,241.29,235.79,238.48,21.2155,3478410000
2015/9/9,243.41,244.42,237.82,238.17,23.6357,3551640000
2015/9/8,239.85,245.78,239.68,243.61,26.8792,3498750000
2015/9/7,239.93,242.11,238.72,239.85,21.1922,3499120000
2015/9/6,234.87,242.91,234.68,239.84,25.4737,3424420000
2015/9/5,230.2,236.14,229.44,235.02,20.6714,3355470000
2015/9/4,227.22,230.9,227.05,230.3,20.9624,3311080000
2015/9/3,229.32,229.6,226.67,227.18,17.482,3340990000
2015/9/2,228.03,230.58,226.47,229.28,18.7604,3321180000
2015/9/1,230.26,231.22,226.86,228.12,20.5752,3352760000
2015/8/31,229.11,231.96,225.91,230.06,20.7107,3335220000
2015/8/30,229.9,232.07,226.25,228.76,19.4126,3345740000
2015/8/29,231.55,233.22,227.33,229.78,17.1425,3368880000
2015/8/28,224.7,235.22,220.93,231.4,31.3366,3268370000
2015/8/27,226.05,228.64,223.68,224.77,21.9054,3287220000
2015/8/26,222.08,231.18,220.2,225.83,31.808,3228540000
2015/8/25,210.07,226.32,199.57,221.61,61.0892,3053250000
2015/8/24,228.11,228.14,210.44,210.5,59.2207,3314640000
2015/8/23,230.38,232.71,225.58,228.17,18.4066,3346760000
2015/8/22,232.66,234.96,222.7,230.39,23.2059,3379050000
2015/8/21,235.35,236.43,231.72,232.57,23.1738,3417200000
2015/8/20,226.9,237.37,226.9,235.35,32.275,3293570000
2015/8/19,225.67,237.41,222.77,226.68,60.8692,3274860000
2015/8/18,257.93,257.99,211.08,211.08,42.1472,3742020000
2015/8/17,258.49,260.5,257.12,257.98,21.6179,3749260000
2015/8/16,261.87,262.44,257.04,258.51,29.717,3797330000
2015/8/15,265.53,266.67,261.3,261.55,19.3211,3849530000
2015/8/14,264.13,267.47,261.48,265.68,27.0912,3828340000
2015/8/13,266.18,266.23,262.84,264.08,27.6855,3857090000
2015/8/12,270.6,270.67,265.47,266.38,26.8154,3920210000
2015/8/11,264.34,270.39,264.09,270.39,25.4339,3828500000
2015/8/10,265.48,267.03,262.6,264.47,20.9794,3843850000
2015/8/9,261.12,267,260.47,265.08,23.7896,3779770000
2015/8/8,279.74,279.93,260.71,261,58.533,4048270000
2015/8/7,278.74,280.39,276.37,279.58,42.4848,4032820000
2015/8/6,281.91,281.91,278.4,278.58,18.7921,4077600000
2015/8/5,284.85,285.5,281.49,281.88,20.128,4119190000
2015/8/4,281.23,285.71,281.23,285.22,21.9087,4065870000
2015/8/3,282.81,285.47,280.23,281.23,21.4741,4087610000
2015/8/2,280.45,283.03,277.53,282.61,17.7222,4052470000
2015/8/1,284.69,284.93,278.11,281.6,18.995,4112610000
2015/7/31,287.7,288.96,282.34,284.65,23.6291,4155010000
2015/7/30,289.1,290.13,286.57,287.72,21.6358,4174360000
2015/7/29,294.48,294.54,288.78,289.59,24.6726,4250940000
2015/7/28,293.63,296.65,293.42,294.43,25.4536,4237650000
2015/7/27,292.64,297.77,287.45,293.62,30.592,4222210000
2015/7/26,288.64,293.05,287.71,292.69,16.0323,4163470000
2015/7/25,288.16,290.73,286,288.7,20.6622,4155500000
2015/7/24,276,289.25,275.25,288.28,37.1994,3978990000
2015/7/23,277.34,278.11,275.72,276.05,18.5313,3997290000
2015/7/22,275.66,277.67,274.38,277.22,19.3898,3971960000
2015/7/21,278.88,280.55,275.42,275.83,22.9307,4017540000
2015/7/20,273.5,278.98,272.96,278.98,22.7114,3938930000
2015/7/19,274.77,275.67,272.51,273.61,15.3325,3956140000
2015/7/18,279.33,282.53,274.07,274.9,25.1871,4020820000
2015/7/17,278.09,280.28,272.04,279.47,27.5914,4001950000
2015/7/16,286.04,291.18,275.24,278.09,49.4826,4115410000
2015/7/15,288.05,293.25,285.37,285.83,27.4866,4143120000
2015/7/14,292.03,296.15,286.64,287.46,28.7272,4199450000
2015/7/13,310.83,310.95,281.01,292.05,62.0539,4468540000
2015/7/12,293.14,314.39,292.5,310.87,56.405,4213280000
2015/7/11,284.88,298.51,283.53,293.12,41.1099,4093500000
2015/7/10,269.16,294.59,268.8,284.89,100.39,3866510000
2015/7/9,270.83,272.33,267.09,269.23,40.3012,3889620000
2015/7/8,265.98,272.97,264.39,270.79,36.9802,3818970000
2015/7/7,269.96,271.34,264.83,266.21,28.8576,3875220000
2015/7/6,271.11,277.42,267.6,269.03,49.1548,3890430000
2015/7/5,260.81,274.51,258.7,271.91,44.1561,3741670000
2015/7/4,256.49,261.46,254.2,260.89,15.6204,3678800000
2015/7/3,255.46,257.08,253.5,256.34,19.0338,3662970000
2015/7/2,258.55,261.63,254.12,255.41,21.5519,3706320000
2015/7/1,263.35,265.17,255.77,258.62,27.0298,3774140000
2015/6/30,257.04,267.87,255.95,263.07,44.5338,3682790000
2015/6/29,248.72,257.17,248.58,257.06,34.7429,3562790000
2015/6/28,250.96,251.17,247.43,249.01,15.1376,3593900000
2015/6/27,243.55,251.34,243.12,250.99,20.4886,3487060000
2015/6/26,242.6,243.75,241.55,243.59,13.9835,3472580000
2015/6/25,240.37,243.33,240.37,242.8,16.1331,3439620000
2015/6/24,244.28,244.34,240.51,240.51,17.3449,3494730000
2015/6/23,246.93,247.3,243.13,244.3,15.1087,3531700000
2015/6/22,243.97,247.92,243.78,246.99,17.6925,3488460000
2015/6/21,245.1,245.22,241.88,243.94,10.6009,3503880000
2015/6/20,244.53,245.83,240.63,245.21,20.6081,3494910000
2015/6/19,249.04,250.98,243.79,244.61,23.9653,3558500000
2015/6/18,249.43,252.11,244.13,249.01,30.9802,3563010000
2015/6/17,250.82,256.85,246.48,249.28,43.8584,3581960000
2015/6/16,236.76,251.74,236.12,250.9,41.612,3380500000
2015/6/15,233.42,237.84,233.42,236.82,19.9121,3331930000
2015/6/14,232.44,234.86,232,233.54,12.1659,3317080000
2015/6/13,229.92,232.65,229.21,232.4,13.3053,3280180000
2015/6/12,229.71,231.06,229.31,229.98,14.0177,3276290000
2015/6/11,228.85,230.29,228.77,229.71,14.416,3263390000
2015/6/10,229,229.78,228.01,228.8,15.9048,3264420000
2015/6/9,228.54,230.95,227.93,229.05,28.3531,3257050000
2015/6/8,222.88,229.46,222.84,228.49,23.3784,3175520000
2015/6/7,225.6,226.19,222.65,222.88,13.3184,3213390000
2015/6/6,225,225.72,224.38,225.62,11.1315,3203980000
2015/6/5,224.15,225.97,223.18,224.95,18.0565,3191080000
2015/6/4,225.77,226.58,224.05,224.32,14.7281,3213320000
2015/6/3,225.74,227.4,223.93,225.87,17.7524,3212010000
2015/6/2,222.89,226.42,222.42,225.8,20.459,3170730000
2015/6/1,230.23,231.71,221.3,222.93,26.0905,3274370000
2015/5/31,233.13,233.25,229.54,230.19,14.7308,3314780000
2015/5/30,237.09,237.09,232.05,233.34,14.0986,3370240000
2015/5/29,237.38,237.52,235.73,237.1,14.805,3373380000
2015/5/28,237.26,237.82,236.65,237.41,13.8296,3370890000
2015/5/27,237.06,238.64,236.69,237.28,18.837,3367340000
2015/5/26,237.1,238.24,235.69,237.12,16.425,3367040000
2015/5/25,240.93,241.02,236.64,237.11,14.4239,3420480000
2015/5/24,238.98,241.98,238.81,240.95,11.508,3391910000
2015/5/23,240.29,241.03,238.69,238.87,14.605,3409830000
2015/5/22,235.32,240.97,235.06,240.35,27.003,3338560000
2015/5/21,234.02,236.24,233.84,235.34,15.1089,3319140000
2015/5/20,231.89,234.68,231.84,234.02,15.4994,3288140000
2015/5/19,233.04,234.15,231.82,231.95,14.2419,3303650000
2015/5/18,236.89,237.21,232.46,233.13,16.7803,3357380000
2015/5/17,236.01,238.03,236.01,236.8,11.1343,3343940000
2015/5/16,237.64,237.7,235.29,236.15,11.0897,3366300000
2015/5/15,236.96,238.75,236.79,237.6,16.3294,3355680000
2015/5/14,236.21,237.8,234.06,236.93,24.4137,3344280000
2015/5/13,241.4,243.7,235.04,236.38,27.1801,3416690000
2015/5/12,242.15,242.88,240.1,241.11,19.2826,3426350000
2015/5/11,240.3,244.27,239.38,242.16,20.8923,3399290000
2015/5/10,241.73,244.07,238.85,240.3,15.0191,3418740000
2015/5/9,243.77,247.8,239.64,241.83,19.7905,3446790000
2015/5/8,237.2,246.28,236.27,243.86,27.4455,3353090000
2015/5/7,229.66,239.1,228.57,237.33,29.0644,3245660000
2015/5/6,236.25,236.45,229.23,229.78,29.5872,3337790000
2015/5/5,238.85,239.2,232.05,236.12,23.9291,3373650000
2015/5/4,240.36,242.64,237.81,239.02,21.2234,3394130000
2015/5/3,234.88,243.24,234.08,240.36,18.4941,3315980000
2015/5/2,232.34,235.73,232.34,234.93,12.5355,3279270000
2015/5/1,235.94,238.97,232.08,232.08,18.8153,3329190000
2015/4/30,225.69,239.56,224.99,236.15,33.8186,3183860000
2015/4/29,225.59,227.04,223.43,225.81,18.9365,3181700000
2015/4/28,228.97,229.5,223.07,225.85,21.4692,3228470000
2015/4/27,219.43,233.31,218.02,229.29,38.574,3093200000
2015/4/26,226.41,226.94,214.87,219.43,28.9437,3190790000
2015/4/25,231.24,232.56,226.34,226.39,13.9572,3257850000
2015/4/24,235.97,236.31,229.93,231.27,21.4487,3323830000
2015/4/23,234.05,236.47,233.2,236.46,17.036,3296060000
2015/4/22,235.6,237.91,233.48,234.18,23.8479,3316990000
2015/4/21,224.62,235.27,224.3,235.27,24.978,3161520000
2015/4/20,222.61,226.35,221.98,224.63,18.3647,3132400000
2015/4/19,223.46,226.35,222.37,222.6,15.0215,3143460000
2015/4/18,222.85,224.32,220.88,223.36,12.939,3134170000
2015/4/17,228.57,228.91,221.94,222.88,20.4298,3213910000
2015/4/16,223.92,229.67,223.92,228.57,24.8054,3147650000
2015/4/15,219.07,223.83,218.65,223.83,22.562,3078890000
2015/4/14,224.76,224.98,216.32,219.16,31.719,3157970000
2015/4/13,235.95,236.94,222,224.59,31.1818,3314280000
2015/4/12,236.53,237.73,233.5,236.15,12.3879,3321740000
2015/4/11,236.02,239.54,234.18,236.55,16.3652,3313620000
2015/4/10,243.69,243.69,232.77,236.07,28.882,3420500000
2015/4/9,244.75,246.12,239.4,243.68,21.6435,3434520000
2015/4/8,253.06,253.85,244.22,245.02,30.0864,3550390000
2015/4/7,255.27,255.81,252.21,253.18,18.4674,3580410000
2015/4/6,260.72,261.8,254.57,255.49,20.0342,3655990000
2015/4/5,253.76,260.68,251.94,260.6,19.6492,3557460000
2015/4/4,254.29,255.26,251.1,253.7,12.4935,3563920000
2015/4/3,253.07,256.04,251.88,254.32,23.1466,3545940000
2015/4/2,247.09,254.46,245.42,253,26.2726,3461060000
2015/4/1,244.22,247.54,241.16,247.27,22.8772,3420100000
2015/3/31,247.45,248.73,242.74,244.22,22.672,3464410000
2015/3/30,242.88,249.24,239.21,247.53,23.0096,3399510000
2015/3/29,252.74,253.14,240.85,242.71,21.6994,3536570000
2015/3/28,246.97,254.21,246.97,252.8,16.0409,3454980000
2015/3/27,248.57,256.81,245.21,247.03,17.2749,3476180000
2015/3/26,246.28,254.35,244.91,248.53,25.73,3443230000
2015/3/25,247.47,249.19,236.51,246.2,35.8669,3458950000
2015/3/24,266.58,267,244.16,245.59,40.0737,3724830000
2015/3/23,267.89,277.3,261.75,266.74,22.8119,3742290000
2015/3/22,259.92,269.75,259.59,267.96,18.4381,3629920000
2015/3/21,261.64,262.2,255.65,260.02,17.1301,3653040000
2015/3/20,260.96,264.85,259.16,261.75,18.4567,3642550000
2015/3/19,255.88,264.24,248.64,260.93,52.732,3570820000
2015/3/18,285.07,285.34,249.87,256.3,57.008,3977030000
2015/3/17,290.6,292.37,284.37,285.5,21.4972,4053230000
2015/3/16,285.69,294.11,285.69,290.59,21.5161,3983760000
2015/3/15,281.43,286.53,281,286.39,11.9701,3923350000
2015/3/14,284.44,286.34,280.98,281.88,22.6123,3964470000
2015/3/13,294.12,294.5,285.34,285.34,31.4215,4098250000
2015/3/12,296.13,297.09,292.41,294.35,32.5852,4125290000
2015/3/11,291.52,297.39,290.51,296.38,33.9639,4060030000
2015/3/10,289.86,300.04,289.74,291.76,67.7708,4035790000
2015/3/9,274.81,292.7,273.89,289.61,59.1782,3825250000
2015/3/8,276.43,277.86,272.56,274.35,22.0679,3846750000
2015/3/7,272.29,277.85,270.13,276.26,17.8259,3788190000
2015/3/6,275.6,277.61,270.01,272.72,28.9189,3833160000
2015/3/5,272.74,281.67,264.77,276.18,41.3024,3792480000
2015/3/4,281.99,284.23,268.13,273.09,41.383,3920130000
2015/3/3,275.05,285.8,268.16,281.7,50.4613,3822510000
2015/3/2,260.36,276.3,258.31,275.67,40.4657,3617340000
2015/3/1,254.28,261.66,245.93,260.2,25.2137,3532050000
2015/2/28,253.52,254.69,249.48,254.26,13.9493,3520560000
2015/2/27,236.44,256.65,236.44,253.83,44.0139,3282410000
2015/2/26,237.34,237.71,234.26,236.43,13.6194,3294030000
2015/2/25,238.89,239.34,235.53,237.47,11.4962,3314640000
2015/2/24,239,239.9,236.4,238.74,14.2004,3315370000
2015/2/23,236,240.11,232.42,238.89,16.4,3272880000
2015/2/22,244.54,246.39,233.85,235.98,19.527,3390510000
2015/2/21,243.75,255.32,243.18,244.53,12.2842,3378660000
2015/2/20,240.25,247.1,239.3,243.78,23.8767,3329190000
2015/2/19,236.41,242.67,235.59,240.28,18.2705,3274980000
2015/2/18,243.78,244.25,232.34,236.33,25.2008,3376060000
2015/2/17,233.42,245.78,232.31,243.61,27.3631,3231750000
2015/2/16,234.82,239.52,229.02,233.84,28.1537,3250240000
2015/2/15,257.51,265.61,227.68,234.82,56.5524,3563290000
2015/2/14,235.53,259.81,235.53,257.32,49.7325,3258210000
2015/2/13,221.97,240.26,221.26,235.43,42.7444,3069830000
2015/2/12,219.21,222.2,217.61,221.76,15.2062,3030990000
2015/2/11,219.73,223.41,218.07,219.19,17.2019,3037370000
2015/2/10,220.28,221.81,215.33,219.84,21.1151,3044180000
2015/2/9,223.39,223.98,217.02,220.11,27.7913,3086220000
2015/2/8,227.69,229.44,221.08,223.41,17.1452,3144920000
2015/2/7,222.63,230.3,222.61,227.75,21.6042,3074140000
2015/2/6,216.92,230.51,216.23,222.27,24.4353,2994350000
2015/2/5,227.66,239.41,214.72,217.11,22.5164,3141730000
2015/2/4,227.51,230.06,221.11,226.85,26.5943,3138700000
2015/2/3,237.45,245.96,224.48,227.27,40.7837,3275110000
2015/2/2,226.49,242.18,222.66,238.23,30.6121,3123010000
2015/2/1,216.87,231.57,212.01,226.97,29.1285,2989460000
2015/1/31,226.44,233.5,216.31,217.46,23.3482,3120490000
2015/1/30,232.77,242.85,225.84,226.43,26.6052,3206940000
2015/1/29,233.35,238.71,220.71,233.51,32.2134,3213920000
2015/1/28,263.35,266.54,227.05,233.91,44.3522,3626050000
2015/1/27,273.17,275.48,250.65,263.48,44.399,3760210000
2015/1/26,254.08,309.38,254.08,273.47,106.794,3496650000
2015/1/25,247.35,255.07,243.89,253.72,33.5827,3403300000
2015/1/24,232.7,248.21,230.02,247.85,24.7825,3200970000
2015/1/23,233.52,234.84,225.2,232.88,24.6217,3211490000
2015/1/22,227.32,237.02,226.43,233.41,33.5446,3125520000
2015/1/21,211.38,227.79,211.21,226.9,29.9246,2905520000
2015/1/20,212.91,215.24,205.15,211.31,24.0511,2925910000
2015/1/19,211.47,216.73,207.32,214.86,18.6583,2905410000
2015/1/18,200.05,218.69,194.51,210.34,30.0851,2747730000
2015/1/17,207.83,211.73,194.88,199.26,23.4697,2853930000
2015/1/16,209.07,221.59,199.77,208.1,38.421,2870180000
2015/1/15,176.9,229.07,176.9,209.84,81.7735,2427830000
2015/1/14,223.89,223.89,171.51,178.1,97.6387,3072020000
2015/1/13,267.39,268.28,219.91,225.86,72.8439,3668040000
2015/1/12,266.15,272.2,265.2,267.8,18.8803,3649970000
2015/1/11,274.61,279.64,265.04,265.66,18.2008,3764960000
2015/1/10,287.3,288.13,273.97,274.8,15.2643,3937990000
2015/1/9,282.38,291.11,280.53,290.41,18.7186,3869530000
2015/1/8,294.13,294.13,282.18,283.35,19.9825,4029490000
2015/1/7,286.08,298.75,283.08,294.34,24.8668,3918090000
2015/1/6,274.61,287.55,272.7,286.19,23.2457,3759970000
2015/1/5,265.08,278.34,265.08,274.47,43.9628,3628490000
2015/1/4,281.15,287.23,257.61,264.19,55.6291,3847150000
2015/1/3,314.85,315.15,281.08,281.08,33.0544,4307010000
2015/1/2,314.08,315.84,313.56,315.03,7.86065,4295210000
2015/1/1,320.44,320.44,314,314.25,8.03655,4380820000
2014/12/31,310.91,320.19,310.21,320.19,13.9429,4249480000
2014/12/30,312.72,314.81,309.37,310.74,12.5283,4272940000
2014/12/29,317.7,320.27,312.31,312.67,12.3025,4339700000
2014/12/28,316.16,320.03,311.08,317.24,11.6766,4317320000
2014/12/27,327.58,328.91,312.63,315.86,15.1852,4472050000
2014/12/26,319.15,331.42,316.63,327.92,16.4105,4355750000
2014/12/25,322.29,322.67,316.96,319.01,9.88364,4397250000
2014/12/24,334.38,334.74,321.36,322.53,15.0923,4561040000
2014/12/23,332.02,336.29,329.6,334.57,16.5742,4527490000
2014/12/22,321.07,334.12,320.43,331.89,22.3151,4376890000
2014/12/21,329.54,329.63,318.9,320.84,15.2076,4491320000
2014/12/20,317.62,330.32,316.04,329.96,20.8567,4327750000
2014/12/19,311.18,318.53,306.77,317.84,23.8231,4238930000
2014/12/18,319.79,323.71,304.23,311.4,39.173,4355140000
2014/12/17,326.86,333.95,315.15,319.78,37.5679,4450380000
2014/12/16,345.67,345.86,327.06,327.06,30.8649,4705370000
2014/12/15,351.36,351.81,344.93,345.35,17.2642,4781560000
2014/12/14,346.73,353.32,345.42,351.63,12.4152,4717270000
2014/12/13,352.38,352.38,346.59,347.38,11.6759,4792870000
2014/12/12,350.83,352.98,349.29,352.54,16.9898,4770620000
2014/12/11,344.34,361.36,338.76,350.51,32.4313,4681040000
2014/12/10,352.2,352.38,346.37,346.37,16.4277,4786700000
2014/12/9,361.89,363.07,344.95,352.22,32.9155,4917110000
2014/12/8,374.96,376.03,361.89,361.91,18.8987,5093180000
2014/12/7,374.84,376.29,373.27,375.1,6.49165,5090240000
2014/12/6,376.76,378.45,370.94,374.79,7.00932,5115040000
2014/12/5,369.44,379.19,365.76,376.85,15.1818,5014290000
2014/12/4,375.72,378.65,367.76,369.6,14.5296,5098100000
2014/12/3,381.72,383.03,374.35,375.01,13.3401,5178450000
2014/12/2,379.25,384.04,377.86,381.31,12.3641,5143500000
2014/12/1,378.25,383.66,376.67,379.25,11.763,5128700000
2014/11/30,375.51,382.53,373.31,378.05,9.19444,5090060000
2014/11/29,376.15,387.6,372.14,375.49,15.3756,5097280000
2014/11/28,369.37,382.84,358.45,376.45,22.9465,5004050000
2014/11/27,370.5,373.99,368.28,369.67,8.74803,5018040000
2014/11/26,376.02,377.7,365.82,368.37,18.6017,5091480000
2014/11/25,376.89,394.7,374.78,375.35,25.4422,5101970000
2014/11/24,366.95,387.21,366.67,376.9,30.9301,4966080000
2014/11/23,353.18,370.85,353.18,367.57,15.1516,4778440000
2014/11/22,351.6,364.84,350.88,352.92,15.273,4755830000
2014/11/21,357.88,357.88,344.11,350.85,29.8501,4839570000
2014/11/20,380.31,382.02,356.78,357.84,25.2332,5141550000
2014/11/19,373.9,386.48,373.9,380.56,18.9318,5053560000
2014/11/18,387.79,392.4,371.12,375.2,32.2225,5239790000
2014/11/17,388.35,410.2,377.5,387.41,41.5188,5246000000
2014/11/16,374.73,390.8,374.6,387.88,11.9056,5060640000
2014/11/15,399.65,405.53,371.01,376.13,15.7275,5395770000
2014/11/14,418.42,419.25,384.79,397.82,29.5892,5647540000
2014/11/13,427.27,457.09,401.12,420.74,58.945,5765520000
2014/11/12,367.99,429.72,367.99,423.56,45.7832,4964150000
2014/11/11,365.86,371.31,363.74,367.69,15.8389,4934270000
2014/11/10,362.26,374.82,357.56,366.92,30.4501,4884490000
2014/11/9,345.38,363.63,344.25,363.26,24.2056,4655480000
2014/11/8,342.15,347.03,342.15,345.49,8.53547,4610750000
2014/11/7,349.82,352.73,341.78,342.42,16.8342,4712700000
2014/11/6,339.46,352.97,338.42,349.29,18.797,4571830000
2014/11/5,330.68,343.37,330.68,339.49,19.8172,4452510000
2014/11/4,327.16,331.77,325.08,330.49,15.6555,4403750000
2014/11/3,325.57,334,325.48,327.55,12.9485,4380950000
2014/11/2,326.07,329.05,320.63,325.89,8.60362,4386500000
2014/11/1,338.65,340.53,321.06,325.75,16.6772,4554320000
2014/10/31,345.01,348.05,337.14,338.32,12.5454,4638210000
2014/10/30,335.71,350.91,335.07,345.31,30.1779,4511760000
2014/10/29,357.09,357.83,335.34,335.59,18.1927,4797700000
2014/10/28,353.21,359.98,352.68,357.62,7.84588,4744450000
2014/10/27,354.78,358.63,349.81,352.99,13.033,4764020000
2014/10/26,347.49,359.22,343.93,354.7,11.2725,4665040000
2014/10/25,358.61,359.86,342.88,347.27,18.1275,4812990000
2014/10/24,358.59,364.35,353.31,358.35,15.5857,4811290000
2014/10/23,382.96,385.05,356.45,358.42,26.4569,5136830000
2014/10/22,386.12,388.58,382.25,383.16,11.6413,5177640000
2014/10/21,382.42,392.65,380.83,386.48,14.1889,5126590000
2014/10/20,389.23,390.08,378.25,382.85,16.419,5216560000
2014/10/19,391.25,393.94,386.46,389.55,5.91457,5242370000
2014/10/18,383.98,395.16,378.97,391.44,11.4168,5143260000
2014/10/17,382.76,385.48,375.39,383.76,13.6007,5125580000
2014/10/16,394.52,398.81,373.07,382.56,26.99,5281630000
2014/10/15,400.95,402.23,388.77,394.77,25.2671,5366290000
2014/10/14,391.69,411.7,391.32,400.87,38.4915,5241030000
