steps,rewards,prices,actions
16121,-0.005,15778.69,2
16122,-0.005,16222.14,2
16123,-0.005,16607.84,2
16124,-0.005,16598.9,2
16125,-0.005,16529.27,2
16126,-0.005,16455.03,2
16127,-0.005,16427.99,2
16128,-0.005,16214.19,2
16129,-0.005,16441.83,2
16130,0.0,17165.51,1
16131,-0.005,16978.21,0
16132,-0.005,17092.93,2
16133,-0.005,16883.8,0
16134,-0.005,17111.01,0
16135,-0.005,16964.29,2
16136,-0.005,17086.41,0
16137,-0.005,16835.81,2
16138,-0.005,17224.8,2
16139,-0.005,17129.52,0
16140,-0.005,17126.06,2
16141,-0.005,17091.48,2
16142,-0.005,17210.7,2
16143,-0.005,17775.88,0
16144,-0.005,17799.93,2
16145,-0.005,17358.0,2
16146,-0.005,16631.94,2
16147,0.0,16775.85,1
16148,-0.005,16738.72,2
16149,-0.005,16441.58,2
16150,-0.005,16895.72,2
16151,-0.005,16829.26,2
16152,-0.005,16822.47,0
16153,-0.005,16779.45,0
16154,-0.005,16834.55,0
16155,-0.005,16831.32,0
16156,-0.005,16916.77,0
16157,-0.005,16705.47,2
16158,-0.005,16546.52,2
16159,-0.005,16636.0,0
16160,-0.005,16608.02,0
16161,-0.005,16541.26,2
16162,-0.005,16617.0,0
16163,-0.005,16673.32,2
16164,-0.005,16674.3,2
16165,-0.005,16850.41,2
16166,-0.005,16831.72,0
16167,-0.005,16950.67,2
16168,-0.005,16943.59,2
16169,0.0,17128.31,1
16170,-0.005,17178.31,2
16171,-0.005,17440.12,2
16172,-0.005,17942.41,0
16173,-0.005,18850.01,2
16174,0.0,19929.62,1
16175,-0.005,20953.35,0
16176,-0.005,20872.5,0
16177,-0.005,21185.55,2
16178,-0.005,21134.66,2
16179,-0.005,20679.41,0
16180,-0.005,21073.2,2
16181,-0.005,22669.11,2
16182,0.0,22780.31,1
16183,-0.005,22708.48,2
16184,-0.005,22912.95,2
16185,-0.005,22633.28,2
16186,-0.005,23057.58,0
16187,-0.005,23007.23,0
16188,-0.005,23072.46,0
16189,-0.005,23021.85,0
16190,-0.005,23747.03,0
16191,-0.005,22827.54,0
16192,-0.005,23130.07,2
16193,-0.005,23731.4,0
16194,-0.005,23487.08,0
16195,-0.005,23431.73,2
16196,-0.005,23327.32,0
16197,-0.005,22928.72,2
16198,-0.005,22761.88,2
16199,0.0,23243.64,1
16200,-0.005,22960.73,0
16201,-0.005,21797.17,2
16202,-0.005,21633.78,0
16203,-0.005,21860.86,2
16204,-0.005,21784.39,2
16205,-0.005,21774.25,2
16206,-0.005,22202.76,0
16207,-0.005,24327.98,0
16208,-0.005,23511.81,0
16209,0.0,24573.38,1
16210,-0.005,24632.15,0
16211,-0.005,24278.24,2
16212,-0.005,24841.69,2
16213,-0.005,24451.98,0
16214,-0.005,24182.92,2
16215,-0.005,23937.74,2
16216,-0.005,23184.48,2
16217,-0.005,23164.25,2
16218,0.0,23555.9,1
16219,0.0,23492.78,1
16220,-0.005,23141.46,0
16221,-0.005,23633.88,0
16222,-0.005,23464.98,2
16223,-0.005,22354.37,0
16224,-0.005,22346.7,2
16225,-0.005,22429.42,2
16226,-0.005,22408.85,0
16227,-0.005,22198.4,2
16228,-0.005,21704.03,2
16229,-0.005,20361.01,2
16230,-0.005,20151.4,2
16231,-0.005,20458.41,2
16232,-0.005,21995.43,0
16233,-0.005,24107.64,2
16234,0.0,24674.77,1
16235,-0.005,24284.73,2
16236,-0.005,25002.0,2
16237,-0.005,27384.78,2
16238,-0.005,26907.5,2
16239,-0.005,27966.67,2
16240,-0.005,27721.39,0
16241,-0.005,28107.3,2
16242,-0.005,27251.05,0
16243,-0.005,28295.26,2
16244,-0.005,27444.7,0
16245,-0.005,27468.53,2
16246,-0.005,27968.15,2
16247,-0.005,27124.14,2
16248,-0.005,27260.96,0
16249,-0.005,28348.58,2
16250,-0.005,28028.54,2
16251,-0.005,28465.68,2
16252,-0.005,28453.34,2
16253,-0.005,28171.43,2
16254,-0.005,27801.61,2
16255,-0.005,28165.77,0
16256,-0.005,28171.89,2
16257,0.0,28034.11,1
16258,-0.005,27906.45,2
16259,-0.005,27938.47,2
16260,-0.005,28322.81,2
16261,-0.005,29637.2,2
16262,-0.005,30199.91,2
16263,-0.005,29888.27,0
16264,-0.005,30375.59,2
16265,0.0,30466.97,1
16266,-0.005,30295.01,2
16267,-0.005,30307.29,0
16268,-0.005,29429.92,0
16269,-0.005,30380.16,2
16270,-0.005,28809.79,2
16271,-0.005,28243.94,2
16272,0.0,27262.95,1
16273,0.0,27812.99,1
16274,-0.005,27590.46,2
16275,-0.005,27511.13,2
16276,-0.005,28300.8,2
16277,-0.005,28415.3,2
16278,-0.005,29472.78,2
16279,-0.005,29311.7,2
16280,-0.005,29230.45,2
16281,-0.005,29219.22,2
16282,-0.005,28068.27,2
16283,-0.005,28669.86,0
16284,0.0,29026.15,1
16285,-0.005,28838.16,2
16286,-0.005,42730.0,0
16287,0.0,43905.83,1
16288,-0.005,42505.92,0
16289,-0.005,43059.96,0
16290,0.0,43078.45,1
16291,-0.005,43069.51,0
16292,-0.005,42201.99,2
16293,-0.005,42352.18,2
16294,-0.005,41663.81,2
16295,-0.005,40704.32,2
16296,0.0,36455.47,1
16297,-0.005,35070.35,0
16298,-0.005,36251.6,2
16299,-0.005,36669.17,0
16300,-0.005,36950.75,2
16301,-0.005,36796.91,0
16302,-0.005,37165.95,2
16303,-0.005,37716.57,0
16304,-0.005,38167.4,0
16305,-0.005,37896.8,2
16306,-0.005,38463.88,2
16307,-0.005,38695.22,0
16308,-0.005,36893.08,0
16309,0.0,37310.29,1
16310,-0.005,41560.38,2
16311,-0.005,41382.6,2
16312,-0.005,42381.72,2
16313,0.0,43825.72,1
16314,-0.005,44032.87,0
16315,0.0,44374.57,1
16316,-0.005,43494.01,2
16317,-0.005,42373.59,0
16318,0.0,42214.01,1
16319,0.0,42050.67,1
16320,0.0,42531.87,1
16321,0.0,44544.44,1
16322,-0.005,43873.96,2
16323,-0.005,40512.64,2
16324,0.0,39974.83,1
16325,-0.005,40080.53,2
16326,-0.005,38381.48,2
16327,0.0,37011.07,1
16328,0.0,38238.96,1
16329,0.0,37250.61,1
16330,-0.005,38325.31,2
16331,-0.005,39214.93,2
16332,0.0,39116.35,1
16333,-0.005,37697.69,0
16334,-0.005,43169.33,0
16335,0.0,44423.47,1
16336,-0.005,43892.99,2
16337,-0.005,42454.0,2
16338,0.0,39148.66,1
16339,0.0,39397.97,1
16340,-0.005,38410.02,2
16341,-0.005,38002.97,0
16342,-0.005,38727.23,0
16343,-0.005,41942.66,0
16344,-0.005,39421.99,2
16345,-0.005,38729.6,0
16346,-0.005,38809.95,2
16347,-0.005,37774.94,0
16348,-0.005,39671.33,0
16349,0.0,39280.36,1
16350,-0.005,41115.45,2
16351,-0.005,40913.06,2
16352,-0.005,41759.66,2
16353,-0.005,42206.03,2
16354,-0.005,41258.39,2
16355,-0.005,41004.76,0
16356,-0.005,42361.97,2
16357,-0.005,42884.03,0
16358,0.0,43991.51,1
16359,-0.005,44313.17,2
16360,-0.005,44511.26,0
16361,-0.005,46827.77,0
16362,-0.005,47122.2,0
16363,-0.005,47434.8,0
16364,-0.005,47067.12,0
16365,-0.005,45510.34,0
16366,-0.005,46280.5,0
16367,-0.005,45811.0,2
16368,-0.005,46407.36,2
16369,0.0,46582.21,1
16370,0.0,45497.54,1
16371,-0.005,43178.86,0
16372,-0.005,43455.21,2
16373,0.0,42257.35,1
16374,-0.005,42753.97,2
16375,-0.005,42154.6,2
16376,-0.005,39530.45,0
16377,-0.005,40074.94,2
16378,-0.005,41147.79,0
16379,-0.005,39942.36,2
16380,0.0,40547.85,1
16381,-0.005,40378.7,2
16382,-0.005,39678.12,2
16383,-0.005,40801.14,0
16384,-0.005,41493.19,2
16385,-0.005,41361.6,2
16386,0.0,40480.4,1
16387,-0.005,39709.19,2
16388,-0.005,39441.6,0
16389,-0.005,39450.12,2
16390,-0.005,40426.09,0
16391,-0.005,38112.64,0
16392,-0.005,39235.72,0
16393,-0.005,39742.08,2
16394,-0.005,38599.98,0
16395,-0.005,37630.8,2
16396,-0.005,38469.11,0
16397,-0.005,38524.4,2
16398,-0.005,37728.94,0
16399,-0.005,39690.02,2
16400,-0.005,36552.98,0
16401,-0.005,36013.76,2
16402,-0.005,35472.41,2
16403,-0.005,34035.01,0
16404,-0.005,30090.73,0
16405,-0.005,31017.1,2
16406,-0.005,29121.64,2
16407,-0.005,29027.16,2
16408,-0.005,29284.01,2
16409,-0.005,30086.57,2
16410,-0.005,31329.5,2
16411,-0.005,29866.96,2
16412,-0.005,30443.99,2
16413,-0.005,28714.84,2
16414,0.0,30319.22,1
16415,-0.005,29202.01,0
16416,-0.005,29452.34,2
16417,-0.005,30296.21,2
16418,0.0,29097.85,1
16419,-0.005,29654.6,2
16420,-0.005,29542.4,2
16421,-0.005,29222.22,2
16422,-0.005,28624.76,2
16423,-0.005,29039.21,2
16424,-0.005,29468.09,0
16425,-0.005,31720.87,2
16426,-0.005,31787.62,2
16427,-0.005,29800.54,2
16428,-0.005,30461.95,2
16429,-0.005,29700.29,2
16430,0.0,29864.98,1
16431,-0.005,29917.92,0
16432,-0.005,31373.69,0
16433,-0.005,31130.5,2
16434,-0.005,30206.7,2
16435,-0.005,30105.97,2
16436,0.0,29089.65,1
16437,-0.005,28415.32,2
16438,-0.005,26575.51,2
16439,-0.005,22484.81,2
16440,0.0,22133.1,1
16441,-0.005,22582.08,0
16442,-0.005,20401.9,2
16443,-0.005,20468.8,0
16444,-0.005,18970.77,2
16445,-0.005,20576.7,2
16446,-0.005,20573.88,2
16447,-0.005,20726.79,2
16448,-0.005,19984.0,2
16449,0.0,21105.56,1
16450,-0.005,21234.47,2
16451,-0.005,21491.65,2
16452,-0.005,21045.67,0
16453,-0.005,20739.72,2
16454,-0.005,20278.52,0
16455,-0.005,20120.8,2
16456,-0.005,19947.18,2
16457,-0.005,19279.12,2
16458,-0.005,19251.81,0
16459,-0.005,19314.82,2
16460,-0.005,20232.83,0
16461,-0.005,20180.7,0
16462,-0.005,20565.79,2
16463,-0.005,21620.93,2
16464,-0.005,21601.52,2
16465,-0.005,21592.43,2
16466,-0.005,20862.86,2
16467,-0.005,19963.52,2
16468,-0.005,19331.59,2
16469,-0.005,20238.34,0
16470,0.0,20590.81,1
16471,-0.005,20836.86,0
16472,0.0,21197.99,1
16473,-0.005,20799.38,0
16474,0.0,22446.45,1
16475,-0.005,23398.53,2
16476,-0.005,23224.2,0
16477,-0.005,23150.93,2
16478,-0.005,22682.76,0
16479,-0.005,22448.79,0
16480,-0.005,22580.93,2
16481,0.0,21307.13,1
16482,-0.005,21248.14,0
16483,-0.005,22953.38,2
16484,-0.005,23846.55,2
16485,0.0,23775.06,1
16486,-0.005,23640.76,0
16487,-0.005,23294.88,2
16488,-0.005,23266.69,2
16489,-0.005,22988.99,0
16490,-0.005,22821.79,2
16491,-0.005,22620.86,0
16492,-0.005,23311.0,2
16493,0.0,22952.66,1
16494,-0.005,23174.19,2
16495,-0.005,23813.52,0
16496,-0.005,23149.93,2
16497,-0.005,23953.09,0
16498,0.0,23933.72,1
16499,0.0,24401.08,1
16500,-0.005,24443.06,0
16501,-0.005,24306.16,0
16502,-0.005,24097.09,0
16503,-0.005,23855.58,2
16504,-0.005,23338.95,2
16505,-0.005,23193.13,2
16506,0.0,20832.54,1
16507,-0.005,21139.41,2
16508,-0.005,21517.41,2
16509,-0.005,21400.7,0
16510,-0.005,21524.54,2
16511,-0.005,21368.55,0
16512,-0.005,21563.91,0
16513,0.0,20245.45,1
16514,-0.005,20036.43,2
16515,-0.005,19559.77,0
16516,-0.005,20288.71,0
16517,-0.005,19802.29,0
16518,-0.005,20049.68,0
16519,-0.005,20131.02,2
16520,-0.005,19949.22,2
16521,-0.005,19831.6,2
16522,-0.005,20003.48,2
16523,-0.005,19794.0,2
16524,-0.005,18789.66,2
16525,-0.005,19288.83,2
16526,0.0,19318.5,1
16527,-0.005,21358.95,2
16528,-0.005,21650.41,0
16529,0.0,21831.59,1
16530,-0.005,22397.75,2
16531,-0.005,20170.64,2
16532,-0.005,20220.86,2
16533,-0.005,19700.33,0
16534,0.0,19804.15,1
16535,-0.005,20111.89,2
16536,-0.005,19414.58,2
16537,-0.005,19536.26,0
16538,-0.005,18874.21,0
16539,-0.005,18462.18,2
16540,-0.005,19399.77,0
16541,-0.005,19287.88,0
16542,-0.005,18921.26,2
16543,-0.005,18810.35,0
16544,-0.005,19226.0,2
16545,0.0,19080.13,1
16546,-0.005,19414.09,2
16547,-0.005,19588.35,0
16548,-0.005,19420.7,2
16549,-0.005,19306.96,0
16550,-0.005,19056.27,0
16551,-0.005,19627.03,2
16552,-0.005,20329.81,2
16553,-0.005,20156.61,2
16554,-0.005,19962.98,2
16555,-0.005,19525.39,2
16556,-0.005,19413.49,0
16557,-0.005,19443.96,2
16558,-0.005,19131.37,0
16559,-0.005,19055.69,2
16560,-0.005,19156.55,2
16561,-0.005,19375.58,2
16562,-0.005,19177.67,2
16563,-0.005,19069.71,0
16564,-0.005,19267.0,2
16565,-0.005,19547.01,2
16566,-0.005,19327.18,0
16567,0.0,19124.55,1
16568,-0.005,19041.91,0
16569,-0.005,19161.86,2
16570,-0.005,19198.82,2
16571,-0.005,19567.91,0
16572,-0.005,19333.71,0
16573,-0.005,20081.65,0
16574,-0.005,20769.24,2
16575,-0.005,20284.81,2
16576,-0.005,20593.05,2
16577,-0.005,20809.41,2
16578,-0.005,20626.25,2
16579,-0.005,20491.01,2
16580,-0.005,20484.48,2
16581,-0.005,20151.3,2
16582,-0.005,20207.92,0
16583,-0.005,21144.35,2
16584,0.0,21298.67,1
16585,-0.005,20909.54,0
16586,-0.005,20588.72,2
16587,-0.005,18544.85,2
16588,-0.005,15914.31,2
16589,-0.005,17602.43,0
16590,-0.005,17051.1,0
16591,-0.005,16803.53,2
16592,-0.005,16332.58,2
16593,-0.005,16616.67,2
16594,-0.005,16898.13,2
16595,-0.005,16662.13,2
16596,-0.005,16694.11,2
16597,-0.005,16698.08,0
16598,-0.005,16706.23,0
16599,-0.005,16287.14,2
16600,-0.005,15778.69,2
16601,-0.005,16222.14,2
16602,-0.005,16607.84,2
16603,-0.005,16598.9,0
16604,-0.005,16529.27,0
16605,-0.005,16455.03,2
16606,-0.005,16427.99,2
16607,-0.005,16214.19,0
16608,-0.005,16441.83,2
16609,-0.005,17165.51,2
16610,-0.005,16978.21,2
16611,-0.005,17092.93,0
16612,-0.005,16883.8,2
16613,-0.005,17111.01,2
16614,-0.005,16964.29,0
16615,-0.005,17086.41,0
16616,-0.005,16835.81,2
16617,-0.005,17224.8,2
16618,-0.005,17129.52,0
16619,-0.005,17126.06,2
16620,0.0,17091.48,1
16621,-0.005,17210.7,2
16622,0.0,17775.88,1
16623,-0.005,17799.93,2
16624,-0.005,17358.0,0
16625,-0.005,16631.94,0
16626,-0.005,16775.85,2
16627,-0.005,16738.72,2
16628,-0.005,16441.58,2
16629,-0.005,16895.72,0
16630,-0.005,16829.26,2
16631,-0.005,16822.47,0
16632,-0.005,16779.45,0
16633,-0.005,16834.55,0
16634,-0.005,16831.32,2
16635,-0.005,16916.77,0
16636,-0.005,16705.47,0
16637,-0.005,16546.52,0
16638,-0.005,16636.0,2
16639,0.0,16608.02,1
16640,-0.005,16541.26,2
16641,-0.005,16617.0,0
16642,-0.005,16673.32,0
16643,-0.005,16674.3,0
16644,0.0,16850.41,1
16645,-0.005,16831.72,0
16646,-0.005,16950.67,2
16647,-0.005,16943.59,2
16648,-0.005,17128.31,2
16649,-0.005,17178.31,2
16650,-0.005,17440.12,2
16651,-0.005,17942.41,2
16652,-0.005,18850.01,0
16653,-0.005,19929.62,2
16654,-0.005,20953.35,0
16655,-0.005,20872.5,0
16656,-0.005,21185.55,2
16657,-0.005,21134.66,0
16658,-0.005,20679.41,2
16659,-0.005,21073.2,2
16660,0.0,22669.11,1
16661,-0.005,22780.31,2
16662,-0.005,22708.48,2
16663,-0.005,22912.95,2
16664,-0.005,22633.28,0
16665,-0.005,23057.58,0
16666,-0.005,23007.23,2
16667,-0.005,23072.46,0
16668,-0.005,23021.85,0
16669,-0.005,23747.03,0
16670,-0.005,22827.54,2
16671,-0.005,23130.07,2
16672,-0.005,23731.4,2
16673,-0.005,23487.08,0
16674,-0.005,23431.73,2
16675,-0.005,23327.32,0
16676,-0.005,22928.72,0
16677,-0.005,22761.88,2
16678,-0.005,23243.64,2
16679,-0.005,22960.73,2
16680,-0.005,21797.17,2
16681,-0.005,21633.78,0
16682,0.0,21860.86,1
16683,-0.005,21784.39,2
16684,0.0,21774.25,1
16685,-0.005,22202.76,0
16686,-0.005,24327.98,2
16687,-0.005,23511.81,2
16688,-0.005,24573.38,2
16689,-0.005,24632.15,0
16690,-0.005,24278.24,2
16691,0.0,24841.69,1
16692,-0.005,24451.98,2
16693,-0.005,24182.92,2
16694,-0.005,23937.74,2
16695,0.0,23184.48,1
16696,-0.005,23164.25,2
16697,-0.005,23555.9,2
16698,-0.005,23492.78,0
16699,-0.005,23141.46,2
16700,-0.005,23633.88,0
16701,-0.005,23464.98,2
16702,-0.005,22354.37,2
16703,-0.005,22346.7,0
16704,-0.005,22429.42,2
16705,-0.005,22408.85,2
16706,-0.005,22198.4,2
16707,-0.005,21704.03,2
16708,0.0,20361.01,1
16709,0.0,20151.4,1
16710,-0.005,20458.41,2
16711,-0.005,21995.43,2
16712,-0.005,24107.64,2
16713,-0.005,24674.77,2
16714,-0.005,24284.73,0
16715,-0.005,25002.0,2
16716,-0.005,27384.78,2
16717,-0.005,26907.5,0
16718,-0.005,27966.67,2
16719,0.0,27721.39,1
16720,-0.005,28107.3,2
16721,-0.005,27251.05,2
16722,-0.005,28295.26,2
16723,-0.005,27444.7,0
16724,-0.005,27468.53,0
16725,0.0,27968.15,1
16726,-0.005,27124.14,0
16727,-0.005,27260.96,2
16728,-0.005,28348.58,2
16729,-0.005,28028.54,2
16730,-0.005,28465.68,2
16731,-0.005,28453.34,2
16732,-0.005,28171.43,2
16733,-0.005,27801.61,2
16734,-0.005,28165.77,2
16735,-0.005,28171.89,2
16736,-0.005,28034.11,2
16737,-0.005,27906.45,2
16738,-0.005,27938.47,2
16739,-0.005,28322.81,2
16740,-0.005,29637.2,2
16741,-0.005,30199.91,2
16742,-0.005,29888.27,0
16743,-0.005,30375.59,0
16744,-0.005,30466.97,2
16745,-0.005,30295.01,2
16746,-0.005,30307.29,0
16747,-0.005,29429.92,2
16748,-0.005,30380.16,2
16749,-0.005,28809.79,2
16750,0.0,28243.94,1
16751,-0.005,27262.95,2
16752,-0.005,27812.99,2
16753,-0.005,27590.46,2
16754,0.0,27511.13,1
16755,-0.005,28300.8,0
16756,-0.005,28415.3,2
16757,-0.005,29472.78,2
16758,-0.005,29311.7,2
16759,-0.005,29230.45,0
16760,-0.005,29219.22,2
16761,-0.005,28068.27,0
16762,-0.005,28669.86,0
16763,0.0,29026.15,1
16764,-0.005,28838.16,2
16765,0.0,42730.0,1
16766,-0.005,43905.83,0
16767,-0.005,42505.92,0
16768,-0.005,43059.96,2
16769,-0.005,43078.45,2
16770,-0.005,43069.51,2
16771,-0.005,42201.99,0
16772,0.0,42352.18,1
16773,-0.005,41663.81,2
16774,-0.005,40704.32,0
16775,-0.005,36455.47,2
16776,-0.005,35070.35,2
16777,-0.005,36251.6,0
16778,-0.005,36669.17,2
16779,-0.005,36950.75,2
16780,-0.005,36796.91,2
16781,-0.005,37165.95,2
16782,-0.005,37716.57,2
16783,-0.005,38167.4,2
16784,-0.005,37896.8,2
16785,0.0,38463.88,1
16786,-0.005,38695.22,2
16787,-0.005,36893.08,2
16788,-0.005,37310.29,2
16789,-0.005,41560.38,2
16790,0.0,41382.6,1
16791,-0.005,42381.72,2
16792,-0.005,43825.72,2
16793,-0.005,44032.87,2
16794,-0.005,44374.57,2
16795,-0.005,43494.01,2
16796,-0.005,42373.59,2
16797,-0.005,42214.01,0
16798,0.0,42050.67,1
16799,-0.005,42531.87,0
16800,0.0,44544.44,1
16801,-0.005,43873.96,2
16802,-0.005,40512.64,2
16803,-0.005,39974.83,0
16804,-0.005,40080.53,0
16805,-0.005,38381.48,2
16806,-0.005,37011.07,0
16807,-0.005,38238.96,2
16808,-0.005,37250.61,2
16809,-0.005,38325.31,0
16810,-0.005,39214.93,2
16811,-0.005,39116.35,2
16812,-0.005,37697.69,2
16813,-0.005,43169.33,0
16814,-0.005,44423.47,0
16815,-0.005,43892.99,0
16816,-0.005,42454.0,2
16817,-0.005,39148.66,2
16818,-0.005,39397.97,0
16819,-0.005,38410.02,0
16820,-0.005,38002.97,0
16821,-0.005,38727.23,2
16822,0.0,41942.66,1
16823,-0.005,39421.99,2
16824,-0.005,38729.6,2
16825,-0.005,38809.95,0
16826,-0.005,37774.94,0
16827,-0.005,39671.33,2
16828,-0.005,39280.36,2
16829,0.0,41115.45,1
16830,-0.005,40913.06,2
16831,-0.005,41759.66,2
16832,-0.005,42206.03,0
16833,0.0,41258.39,1
16834,0.0,41004.76,1
16835,-0.005,42361.97,2
16836,-0.005,42884.03,2
16837,-0.005,43991.51,2
16838,0.0,44313.17,1
16839,-0.005,44511.26,2
16840,-0.005,46827.77,2
16841,-0.005,47122.2,0
16842,-0.005,47434.8,2
16843,-0.005,47067.12,2
16844,-0.005,45510.34,2
16845,-0.005,46280.5,0
16846,-0.005,45811.0,2
16847,-0.005,46407.36,2
16848,0.0,46582.21,1
16849,0.0,45497.54,1
16850,0.0,43178.86,1
16851,-0.005,43455.21,2
16852,-0.005,42257.35,0
16853,-0.005,42753.97,2
16854,-0.005,42154.6,0
16855,-0.005,39530.45,0
16856,-0.005,40074.94,0
16857,0.0,41147.79,1
16858,0.0,39942.36,1
16859,-0.005,40547.85,2
16860,0.0,40378.7,1
16861,-0.005,39678.12,2
16862,0.0,40801.14,1
16863,0.0,41493.19,1
16864,-0.005,41361.6,2
16865,-0.005,40480.4,2
16866,-0.005,39709.19,0
16867,-0.005,39441.6,2
16868,-0.005,39450.12,2
16869,-0.005,40426.09,2
16870,-0.005,38112.64,2
16871,0.0,39235.72,1
16872,-0.005,39742.08,0
16873,-0.005,38599.98,0
16874,-0.005,37630.8,2
16875,-0.005,38469.11,2
16876,0.0,38524.4,1
16877,-0.005,37728.94,0
16878,0.0,39690.02,1
16879,-0.005,36552.98,2
16880,-0.005,36013.76,2
16881,0.0,35472.41,1
16882,-0.005,34035.01,2
16883,0.0,30090.73,1
16884,-0.005,31017.1,2
16885,-0.005,29121.64,2
16886,-0.005,29027.16,2
16887,-0.005,29284.01,2
16888,-0.005,30086.57,2
16889,-0.005,31329.5,0
16890,-0.005,29866.96,0
16891,-0.005,30443.99,2
16892,-0.005,28714.84,0
16893,-0.005,30319.22,2
16894,-0.005,29202.01,2
16895,-0.005,29452.34,0
16896,-0.005,30296.21,2
16897,-0.005,29097.85,2
16898,-0.005,29654.6,0
16899,-0.005,29542.4,0
16900,-0.005,29222.22,0
16901,-0.005,28624.76,2
16902,-0.005,29039.21,2
16903,-0.005,29468.09,2
16904,-0.005,31720.87,0
16905,0.0,31787.62,1
16906,-0.005,29800.54,2
16907,-0.005,30461.95,2
16908,0.0,29700.29,1
16909,-0.005,29864.98,2
16910,-0.005,29917.92,0
16911,-0.005,31373.69,2
16912,-0.005,31130.5,0
16913,-0.005,30206.7,2
16914,-0.005,30105.97,2
16915,0.0,29089.65,1
16916,0.0,28415.32,1
16917,-0.005,26575.51,2
16918,-0.005,22484.81,2
16919,-0.005,22133.1,0
16920,-0.005,22582.08,2
16921,-0.005,20401.9,2
16922,-0.005,20468.8,0
16923,-0.005,18970.77,0
16924,-0.005,20576.7,2
16925,-0.005,20573.88,0
16926,-0.005,20726.79,2
16927,-0.005,19984.0,0
16928,-0.005,21105.56,2
16929,-0.005,21234.47,2
16930,-0.005,21491.65,2
16931,-0.005,21045.67,2
16932,-0.005,20739.72,0
16933,0.0,20278.52,1
16934,-0.005,20120.8,0
16935,0.0,19947.18,1
16936,-0.005,19279.12,0
16937,-0.005,19251.81,2
16938,-0.005,19314.82,2
16939,-0.005,20232.83,0
16940,-0.005,20180.7,0
16941,-0.005,20565.79,2
16942,-0.005,21620.93,2
16943,-0.005,21601.52,2
16944,-0.005,21592.43,0
16945,-0.005,20862.86,0
16946,-0.005,19963.52,0
16947,-0.005,19331.59,2
16948,-0.005,20238.34,2
16949,0.0,20590.81,1
16950,-0.005,20836.86,0
16951,-0.005,21197.99,0
16952,-0.005,20799.38,2
16953,-0.005,22446.45,0
16954,-0.005,23398.53,2
16955,-0.005,23224.2,0
16956,-0.005,23150.93,2
16957,-0.005,22682.76,2
16958,-0.005,22448.79,2
16959,-0.005,22580.93,2
16960,-0.005,21307.13,2
16961,-0.005,21248.14,2
16962,-0.005,22953.38,0
16963,-0.005,23846.55,2
16964,-0.005,23775.06,2
16965,-0.005,23640.76,2
16966,-0.005,23294.88,2
16967,0.0,23266.69,1
16968,-0.005,22988.99,2
16969,0.0,22821.79,1
16970,-0.005,22620.86,2
16971,-0.005,23311.0,2
16972,-0.005,22952.66,0
16973,-0.005,23174.19,0
16974,-0.005,23813.52,0
16975,-0.005,23149.93,2
16976,-0.005,23953.09,2
16977,-0.005,23933.72,0
16978,-0.005,24401.08,2
16979,-0.005,24443.06,2
16980,-0.005,24306.16,2
16981,-0.005,24097.09,2
16982,-0.005,23855.58,2
16983,-0.005,23338.95,0
16984,0.0,23193.13,1
16985,-0.005,20832.54,2
16986,-0.005,21139.41,2
16987,-0.005,21517.41,0
16988,-0.005,21400.7,0
16989,-0.005,21524.54,2
16990,-0.005,21368.55,0
16991,0.0,21563.91,1
16992,-0.005,20245.45,2
16993,-0.005,20036.43,2
16994,-0.005,19559.77,0
16995,-0.005,20288.71,2
16996,-0.005,19802.29,2
16997,-0.005,20049.68,0
16998,-0.005,20131.02,2
16999,-0.005,19949.22,2
17000,-0.005,19831.6,2
17001,-0.005,20003.48,2
17002,-0.005,19794.0,2
17003,-0.005,18789.66,2
17004,-0.005,19288.83,2
17005,-0.005,19318.5,2
17006,-0.005,21358.95,2
17007,-0.005,21650.41,2
17008,-0.005,21831.59,0
17009,-0.005,22397.75,2
17010,-0.005,20170.64,2
17011,-0.005,20220.86,2
17012,-0.005,19700.33,2
17013,-0.005,19804.15,0
17014,-0.005,20111.89,2
17015,-0.005,19414.58,0
17016,-0.005,19536.26,2
17017,-0.005,18874.21,2
17018,-0.005,18462.18,2
17019,-0.005,19399.77,2
17020,-0.005,19287.88,0
17021,-0.005,18921.26,2
17022,-0.005,18810.35,2
17023,-0.005,19226.0,2
17024,-0.005,19080.13,0
17025,-0.005,19414.09,2
17026,-0.005,19588.35,2
17027,-0.005,19420.7,2
17028,-0.005,19306.96,2
17029,-0.005,19056.27,2
17030,-0.005,19627.03,0
17031,-0.005,20329.81,0
17032,-0.005,20156.61,2
17033,-0.005,19962.98,2
17034,-0.005,19525.39,2
17035,-0.005,19413.49,2
17036,0.0,19443.96,1
17037,-0.005,19131.37,2
17038,-0.005,19055.69,2
17039,-0.005,19156.55,0
17040,0.0,19375.58,1
17041,-0.005,19177.67,0
17042,-0.005,19069.71,0
17043,-0.005,19267.0,2
17044,-0.005,19547.01,2
17045,-0.005,19327.18,2
17046,-0.005,19124.55,2
17047,-0.005,19041.91,2
17048,-0.005,19161.86,2
17049,0.0,19198.82,1
17050,-0.005,19567.91,0
17051,-0.005,19333.71,2
17052,0.0,20081.65,1
17053,-0.005,20769.24,2
17054,-0.005,20284.81,2
17055,-0.005,20593.05,2
17056,-0.005,20809.41,0
17057,-0.005,20626.25,0
17058,-0.005,20491.01,2
17059,-0.005,20484.48,2
17060,-0.005,20151.3,2
